2025-08-19 10:04:21.958 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown initiated...
2025-08-19 15:24:21.956 [http-nio-8080-exec-4] INFO  com.ankai.security.JwtAuthenticationFilter - Token长度: 214
2025-08-19 15:24:21.956 [http-nio-8080-exec-4] INFO  com.ankai.security.JwtAuthenticationFilter - Token前20位: eyJhbGciOiJIUzUxMiJ9...
2025-08-19 15:24:21.956 [http-nio-8080-exec-4] INFO  com.ankai.security.JwtAuthenticationFilter - 开始验证Token...
2025-08-19 15:24:21.961 [http-nio-8080-exec-4] INFO  com.ankai.security.JwtAuthenticationFilter - Token验证结果: true
2025-08-19 15:24:21.963 [http-nio-8080-exec-4] INFO  com.ankai.security.UserDetailsServiceImpl - 加载用户信息: admin
2025-08-19 15:24:22.027 [http-nio-8080-exec-4] INFO  com.ankai.security.UserDetailsServiceImpl - 用户 admin 拥有权限: [ROLE_SUPER_ADMIN, SUPER_ADMIN]
2025-08-19 15:24:22.029 [http-nio-8080-exec-4] INFO  com.ankai.security.JwtAuthenticationFilter - 用户 admin 认证成功，已设置到Security上下文
2025-08-19 15:24:22.031 [http-nio-8080-exec-4] INFO  com.ankai.controller.TestController - === Token测试接口被调用 ===
2025-08-19 15:24:22.036 [http-nio-8080-exec-4] INFO  com.ankai.controller.TestController - Token测试结果: {requiresAuth=true, usernameFromToken=admin, tokenStatus=Token验证成功, method=POST, tokenValid=true, relevantHeaders={authorization=Bearer eyJhbGciOiJIUzUxMiJ9.eyJ1c2VySWQiOjEsInVzZXJuYW1lIjoiYWRtaW4iLCJzdWIiOiJhZG1pbiIsImlhdCI6MTc1NTU4ODI0OCwiZXhwIjoxNzU2MTkzMDQ4fQ.FhIQh-gzQs8AOo5-ER3XoHBYsBHAGFF6KSwkizh_yqkhSlTQUPyDwugayysXPyDSwiTfrNmbsSW4bbZssC-R3w}, springSecurityAuthenticated=true, authenticatedUser=admin, authorizationHeader=Bearer eyJhbGciOiJIUzUxMiJ9.eyJ1c2VySWQiOjEsInVzZXJuYW1lIjoiYWRtaW4iLCJzdWIiOiJhZG1pbiIsImlhdCI6MTc1NTU4ODI0OCwiZXhwIjoxNzU2MTkzMDQ4fQ.FhIQh-gzQs8AOo5-ER3XoHBYsBHAGFF6KSwkizh_yqkhSlTQUPyDwugayysXPyDSwiTfrNmbsSW4bbZssC-R3w, authHeaderLength=221, authorities=[ROLE_SUPER_ADMIN, SUPER_ADMIN], hasAuthorizationHeader=true, endpoint=/api/test/token-test, tokenPreview=eyJhbGciOiJIUzUxMiJ9.eyJ1c2VyS..., tokenLength=214, requestBody={testMessage=新统一Request测试请求 - 认证接口, timestamp=2025-08-19T07:24:21.937Z}, startsWithBearer=true, timestamp=2025-08-19T15:24:22.031993700}
2025-08-19 15:24:23.643 [http-nio-8080-exec-7] INFO  com.ankai.security.JwtAuthenticationFilter - JWT过滤器处理请求: POST /api/test/token-test-public
2025-08-19 15:24:23.643 [http-nio-8080-exec-7] INFO  com.ankai.security.JwtAuthenticationFilter - === Authorization头检查 ===
2025-08-19 15:24:23.643 [http-nio-8080-exec-7] INFO  com.ankai.security.JwtAuthenticationFilter - Authorization头存在: true
2025-08-19 15:24:23.643 [http-nio-8080-exec-7] INFO  com.ankai.security.JwtAuthenticationFilter - Authorization头内容: Bearer eyJhbGciOiJIUzUxMiJ9.eyJ1c2VySWQiOjEsInVzZXJuYW1lIjoiYWRtaW4iLCJzdWIiOiJhZG1pbiIsImlhdCI6MTc1NTU4ODI0OCwiZXhwIjoxNzU2MTkzMDQ4fQ.FhIQh-gzQs8AOo5-ER3XoHBYsBHAGFF6KSwkizh_yqkhSlTQUPyDwugayysXPyDSwiTfrNmbsSW4bbZssC-R3w
2025-08-19 15:24:23.644 [http-nio-8080-exec-7] INFO  com.ankai.security.JwtAuthenticationFilter - 是否以'Bearer '开头: true
2025-08-19 15:24:23.644 [http-nio-8080-exec-7] INFO  com.ankai.security.JwtAuthenticationFilter - 成功提取Token，长度: 214
2025-08-19 15:24:23.644 [http-nio-8080-exec-7] INFO  com.ankai.security.JwtAuthenticationFilter - Token前20位: eyJhbGciOiJIUzUxMiJ9...
2025-08-19 15:24:23.644 [http-nio-8080-exec-7] INFO  com.ankai.security.JwtAuthenticationFilter - === JWT Token检查 ===
2025-08-19 15:24:23.644 [http-nio-8080-exec-7] INFO  com.ankai.security.JwtAuthenticationFilter - Token存在: true
2025-08-19 15:24:23.644 [http-nio-8080-exec-7] INFO  com.ankai.security.JwtAuthenticationFilter - Token长度: 214
2025-08-19 15:24:23.644 [http-nio-8080-exec-7] INFO  com.ankai.security.JwtAuthenticationFilter - Token前20位: eyJhbGciOiJIUzUxMiJ9...
2025-08-19 15:24:23.644 [http-nio-8080-exec-7] INFO  com.ankai.security.JwtAuthenticationFilter - 开始验证Token...
2025-08-19 15:24:23.648 [http-nio-8080-exec-7] INFO  com.ankai.security.JwtAuthenticationFilter - Token验证结果: true
2025-08-19 15:24:23.651 [http-nio-8080-exec-7] INFO  com.ankai.security.UserDetailsServiceImpl - 加载用户信息: admin
2025-08-19 15:24:23.724 [http-nio-8080-exec-7] INFO  com.ankai.security.UserDetailsServiceImpl - 用户 admin 拥有权限: [ROLE_SUPER_ADMIN, SUPER_ADMIN]
2025-08-19 15:24:23.727 [http-nio-8080-exec-7] INFO  com.ankai.security.JwtAuthenticationFilter - 用户 admin 认证成功，已设置到Security上下文
2025-08-19 15:24:23.728 [http-nio-8080-exec-7] INFO  com.ankai.controller.TestController - === 公开Token测试接口被调用 ===
2025-08-19 15:24:23.731 [http-nio-8080-exec-7] INFO  com.ankai.controller.TestController - 公开Token测试结果: {requiresAuth=false, usernameFromToken=admin, method=POST, tokenFormatValid=true, tokenValid=true, authorizationHeader=Bearer eyJhbGciOiJIUzUxMiJ9.eyJ1c2VySWQiOjEsInVzZXJuYW1lIjoiYWRtaW4iLCJzdWIiOiJhZG1pbiIsImlhdCI6MTc1NTU4ODI0OCwiZXhwIjoxNzU2MTkzMDQ4fQ.FhIQh-gzQs8AOo5-ER3XoHBYsBHAGFF6KSwkizh_yqkhSlTQUPyDwugayysXPyDSwiTfrNmbsSW4bbZssC-R3w, endpoint=/api/test/token-test-public, tokenPreview=eyJhbGciOiJIUzUxMiJ9.eyJ1c2VyS..., allHeaders={cookie=XXL_JOB_LOGIN_IDENTITY=7b226964223a312c22757365726e616d65223a2261646d696e222c2270617373776f7264223a226531306164633339343962613539616262653536653035376632306638383365222c22726f6c65223a312c227065726d697373696f6e223a6e756c6c7d; Idea-6d4166df=05540577-6047-4cbe-8879-88f43ceeaa3d, accept-language=zh-CN,zh;q=0.9, accept-encoding=gzip, deflate, br, zstd, referer=http://localhost:8000/token-test, sec-fetch-dest=empty, sec-fetch-mode=cors, sec-fetch-site=same-origin, origin=http://localhost:8080, content-type=application/json, accept=application/json, text/plain, */*, user-agent=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36, sec-ch-ua-mobile=?0, sec-ch-ua="Not;A=Brand";v="99", "Google Chrome";v="139", "Chromium";v="139", x-request-time=2025-08-19T07:24:23.636Z, authorization=Bearer eyJhbGciOiJIUzUxMiJ9.eyJ1c2VySWQiOjEsInVzZXJuYW1lIjoiYWRtaW4iLCJzdWIiOiJhZG1pbiIsImlhdCI6MTc1NTU4ODI0OCwiZXhwIjoxNzU2MTkzMDQ4fQ.FhIQh-gzQs8AOo5-ER3XoHBYsBHAGFF6KSwkizh_yqkhSlTQUPyDwugayysXPyDSwiTfrNmbsSW4bbZssC-R3w, sec-ch-ua-platform="Windows", content-length=100, connection=close, host=localhost:8080}, tokenLength=214, requestBody={testMessage=新统一Request测试请求 - 公开接口, timestamp=2025-08-19T07:24:23.625Z}, hasToken=true, timestamp=2025-08-19T15:24:23.728268400}
2025-08-19 15:34:50.184 [http-nio-8080-exec-8] INFO  com.ankai.security.JwtAuthenticationFilter - JWT过滤器处理请求: POST /api/auth/login
2025-08-19 15:34:50.197 [http-nio-8080-exec-8] INFO  com.ankai.security.JwtAuthenticationFilter - === Authorization头检查 ===
2025-08-19 15:34:50.197 [http-nio-8080-exec-8] INFO  com.ankai.security.JwtAuthenticationFilter - Authorization头存在: true
2025-08-19 15:34:50.198 [http-nio-8080-exec-8] INFO  com.ankai.security.JwtAuthenticationFilter - Authorization头内容: Bearer eyJhbGciOiJIUzUxMiJ9.eyJ1c2VySWQiOjEsInVzZXJuYW1lIjoiYWRtaW4iLCJzdWIiOiJhZG1pbiIsImlhdCI6MTc1NTU4ODI0OCwiZXhwIjoxNzU2MTkzMDQ4fQ.FhIQh-gzQs8AOo5-ER3XoHBYsBHAGFF6KSwkizh_yqkhSlTQUPyDwugayysXPyDSwiTfrNmbsSW4bbZssC-R3w
2025-08-19 15:34:50.198 [http-nio-8080-exec-8] INFO  com.ankai.security.JwtAuthenticationFilter - 是否以'Bearer '开头: true
2025-08-19 15:34:50.198 [http-nio-8080-exec-8] INFO  com.ankai.security.JwtAuthenticationFilter - 成功提取Token，长度: 214
2025-08-19 15:34:50.198 [http-nio-8080-exec-8] INFO  com.ankai.security.JwtAuthenticationFilter - Token前20位: eyJhbGciOiJIUzUxMiJ9...
2025-08-19 15:34:50.198 [http-nio-8080-exec-8] INFO  com.ankai.security.JwtAuthenticationFilter - === JWT Token检查 ===
2025-08-19 15:34:50.198 [http-nio-8080-exec-8] INFO  com.ankai.security.JwtAuthenticationFilter - Token存在: true
2025-08-19 15:34:50.198 [http-nio-8080-exec-8] INFO  com.ankai.security.JwtAuthenticationFilter - Token长度: 214
2025-08-19 15:34:50.198 [http-nio-8080-exec-8] INFO  com.ankai.security.JwtAuthenticationFilter - Token前20位: eyJhbGciOiJIUzUxMiJ9...
2025-08-19 15:34:50.198 [http-nio-8080-exec-8] INFO  com.ankai.security.JwtAuthenticationFilter - 开始验证Token...
2025-08-19 15:34:50.244 [http-nio-8080-exec-8] INFO  com.ankai.security.JwtAuthenticationFilter - Token验证结果: true
2025-08-19 15:34:50.248 [http-nio-8080-exec-8] INFO  com.ankai.security.UserDetailsServiceImpl - 加载用户信息: admin
2025-08-19 15:34:50.379 [http-nio-8080-exec-8] INFO  com.ankai.security.UserDetailsServiceImpl - 用户 admin 拥有权限: [ROLE_SUPER_ADMIN, SUPER_ADMIN]
2025-08-19 15:34:50.386 [http-nio-8080-exec-8] INFO  com.ankai.security.JwtAuthenticationFilter - 用户 admin 认证成功，已设置到Security上下文
2025-08-19 15:34:50.428 [http-nio-8080-exec-8] INFO  com.ankai.controller.AuthController - 接收到登录请求: admin
2025-08-19 15:34:50.429 [http-nio-8080-exec-8] INFO  com.ankai.service.impl.AuthServiceImpl - 用户登录请求: admin
2025-08-19 15:34:50.429 [http-nio-8080-exec-8] INFO  com.ankai.security.UserDetailsServiceImpl - 加载用户信息: admin
2025-08-19 15:34:50.483 [http-nio-8080-exec-8] INFO  com.ankai.security.UserDetailsServiceImpl - 用户 admin 拥有权限: [ROLE_SUPER_ADMIN, SUPER_ADMIN]
2025-08-19 15:34:50.595 [http-nio-8080-exec-8] INFO  com.ankai.service.impl.AuthServiceImpl - 用户登录成功: admin
2025-08-19 15:34:55.590 [http-nio-8080-exec-9] INFO  com.ankai.security.JwtAuthenticationFilter - JWT过滤器处理请求: POST /api/user/page
2025-08-19 15:34:55.591 [http-nio-8080-exec-9] INFO  com.ankai.security.JwtAuthenticationFilter - === Authorization头检查 ===
2025-08-19 15:34:55.591 [http-nio-8080-exec-9] INFO  com.ankai.security.JwtAuthenticationFilter - Authorization头存在: true
2025-08-19 15:34:55.591 [http-nio-8080-exec-9] INFO  com.ankai.security.JwtAuthenticationFilter - Authorization头内容: Bearer eyJhbGciOiJIUzUxMiJ9.eyJ1c2VySWQiOjEsInVzZXJuYW1lIjoiYWRtaW4iLCJzdWIiOiJhZG1pbiIsImlhdCI6MTc1NTU4ODg5MCwiZXhwIjoxNzU2MTkzNjkwfQ.K_dPYUPVpuzrng5UN_yPJsB6XNTiCGEAynB2mznHd_web3h_56IyxNhZUhpR1SVdGUuGkzSH-_eD7qL2kTy07g
2025-08-19 15:34:55.591 [http-nio-8080-exec-9] INFO  com.ankai.security.JwtAuthenticationFilter - 是否以'Bearer '开头: true
2025-08-19 15:34:55.591 [http-nio-8080-exec-9] INFO  com.ankai.security.JwtAuthenticationFilter - 成功提取Token，长度: 214
2025-08-19 15:34:55.591 [http-nio-8080-exec-9] INFO  com.ankai.security.JwtAuthenticationFilter - Token前20位: eyJhbGciOiJIUzUxMiJ9...
2025-08-19 15:34:55.591 [http-nio-8080-exec-9] INFO  com.ankai.security.JwtAuthenticationFilter - === JWT Token检查 ===
2025-08-19 15:34:55.591 [http-nio-8080-exec-9] INFO  com.ankai.security.JwtAuthenticationFilter - Token存在: true
2025-08-19 15:34:55.591 [http-nio-8080-exec-9] INFO  com.ankai.security.JwtAuthenticationFilter - Token长度: 214
2025-08-19 15:34:55.591 [http-nio-8080-exec-9] INFO  com.ankai.security.JwtAuthenticationFilter - Token前20位: eyJhbGciOiJIUzUxMiJ9...
2025-08-19 15:34:55.591 [http-nio-8080-exec-9] INFO  com.ankai.security.JwtAuthenticationFilter - 开始验证Token...
2025-08-19 15:34:55.610 [http-nio-8080-exec-9] INFO  com.ankai.security.JwtAuthenticationFilter - Token验证结果: true
2025-08-19 15:34:55.613 [http-nio-8080-exec-9] INFO  com.ankai.security.UserDetailsServiceImpl - 加载用户信息: admin
2025-08-19 15:34:55.689 [http-nio-8080-exec-9] INFO  com.ankai.security.UserDetailsServiceImpl - 用户 admin 拥有权限: [ROLE_SUPER_ADMIN, SUPER_ADMIN]
2025-08-19 15:34:55.699 [http-nio-8080-exec-9] INFO  com.ankai.security.JwtAuthenticationFilter - 用户 admin 认证成功，已设置到Security上下文
2025-08-19 15:36:21.965 [http-nio-8080-exec-10] INFO  com.ankai.security.JwtAuthenticationFilter - JWT过滤器处理请求: POST /api/user
2025-08-19 15:36:21.965 [http-nio-8080-exec-10] INFO  com.ankai.security.JwtAuthenticationFilter - === Authorization头检查 ===
2025-08-19 15:36:21.965 [http-nio-8080-exec-10] INFO  com.ankai.security.JwtAuthenticationFilter - Authorization头存在: true
2025-08-19 15:36:21.965 [http-nio-8080-exec-10] INFO  com.ankai.security.JwtAuthenticationFilter - Authorization头内容: Bearer eyJhbGciOiJIUzUxMiJ9.eyJ1c2VySWQiOjEsInVzZXJuYW1lIjoiYWRtaW4iLCJzdWIiOiJhZG1pbiIsImlhdCI6MTc1NTU4ODg5MCwiZXhwIjoxNzU2MTkzNjkwfQ.K_dPYUPVpuzrng5UN_yPJsB6XNTiCGEAynB2mznHd_web3h_56IyxNhZUhpR1SVdGUuGkzSH-_eD7qL2kTy07g
2025-08-19 15:36:21.965 [http-nio-8080-exec-10] INFO  com.ankai.security.JwtAuthenticationFilter - 是否以'Bearer '开头: true
2025-08-19 15:36:21.965 [http-nio-8080-exec-10] INFO  com.ankai.security.JwtAuthenticationFilter - 成功提取Token，长度: 214
2025-08-19 15:36:21.965 [http-nio-8080-exec-10] INFO  com.ankai.security.JwtAuthenticationFilter - Token前20位: eyJhbGciOiJIUzUxMiJ9...
2025-08-19 15:36:21.965 [http-nio-8080-exec-10] INFO  com.ankai.security.JwtAuthenticationFilter - === JWT Token检查 ===
2025-08-19 15:36:21.965 [http-nio-8080-exec-10] INFO  com.ankai.security.JwtAuthenticationFilter - Token存在: true
2025-08-19 15:36:21.965 [http-nio-8080-exec-10] INFO  com.ankai.security.JwtAuthenticationFilter - Token长度: 214
2025-08-19 15:36:21.965 [http-nio-8080-exec-10] INFO  com.ankai.security.JwtAuthenticationFilter - Token前20位: eyJhbGciOiJIUzUxMiJ9...
2025-08-19 15:36:21.965 [http-nio-8080-exec-10] INFO  com.ankai.security.JwtAuthenticationFilter - 开始验证Token...
2025-08-19 15:36:21.968 [http-nio-8080-exec-10] INFO  com.ankai.security.JwtAuthenticationFilter - Token验证结果: true
2025-08-19 15:36:21.969 [http-nio-8080-exec-10] INFO  com.ankai.security.UserDetailsServiceImpl - 加载用户信息: admin
2025-08-19 15:36:22.050 [http-nio-8080-exec-10] INFO  com.ankai.security.UserDetailsServiceImpl - 用户 admin 拥有权限: [ROLE_SUPER_ADMIN, SUPER_ADMIN]
2025-08-19 15:36:22.053 [http-nio-8080-exec-10] INFO  com.ankai.security.JwtAuthenticationFilter - 用户 admin 认证成功，已设置到Security上下文
2025-08-19 15:36:22.248 [http-nio-8080-exec-1] INFO  com.ankai.security.JwtAuthenticationFilter - JWT过滤器处理请求: POST /api/user/page
2025-08-19 15:36:22.248 [http-nio-8080-exec-1] INFO  com.ankai.security.JwtAuthenticationFilter - === Authorization头检查 ===
2025-08-19 15:36:22.248 [http-nio-8080-exec-1] INFO  com.ankai.security.JwtAuthenticationFilter - Authorization头存在: true
2025-08-19 15:36:22.248 [http-nio-8080-exec-1] INFO  com.ankai.security.JwtAuthenticationFilter - Authorization头内容: Bearer eyJhbGciOiJIUzUxMiJ9.eyJ1c2VySWQiOjEsInVzZXJuYW1lIjoiYWRtaW4iLCJzdWIiOiJhZG1pbiIsImlhdCI6MTc1NTU4ODg5MCwiZXhwIjoxNzU2MTkzNjkwfQ.K_dPYUPVpuzrng5UN_yPJsB6XNTiCGEAynB2mznHd_web3h_56IyxNhZUhpR1SVdGUuGkzSH-_eD7qL2kTy07g
2025-08-19 15:36:22.248 [http-nio-8080-exec-1] INFO  com.ankai.security.JwtAuthenticationFilter - 是否以'Bearer '开头: true
2025-08-19 15:36:22.248 [http-nio-8080-exec-1] INFO  com.ankai.security.JwtAuthenticationFilter - 成功提取Token，长度: 214
2025-08-19 15:36:22.248 [http-nio-8080-exec-1] INFO  com.ankai.security.JwtAuthenticationFilter - Token前20位: eyJhbGciOiJIUzUxMiJ9...
2025-08-19 15:36:22.248 [http-nio-8080-exec-1] INFO  com.ankai.security.JwtAuthenticationFilter - === JWT Token检查 ===
2025-08-19 15:36:22.248 [http-nio-8080-exec-1] INFO  com.ankai.security.JwtAuthenticationFilter - Token存在: true
2025-08-19 15:36:22.248 [http-nio-8080-exec-1] INFO  com.ankai.security.JwtAuthenticationFilter - Token长度: 214
2025-08-19 15:36:22.248 [http-nio-8080-exec-1] INFO  com.ankai.security.JwtAuthenticationFilter - Token前20位: eyJhbGciOiJIUzUxMiJ9...
2025-08-19 15:36:22.248 [http-nio-8080-exec-1] INFO  com.ankai.security.JwtAuthenticationFilter - 开始验证Token...
2025-08-19 15:36:22.253 [http-nio-8080-exec-1] INFO  com.ankai.security.JwtAuthenticationFilter - Token验证结果: true
2025-08-19 15:36:22.254 [http-nio-8080-exec-1] INFO  com.ankai.security.UserDetailsServiceImpl - 加载用户信息: admin
2025-08-19 15:36:22.308 [http-nio-8080-exec-1] INFO  com.ankai.security.UserDetailsServiceImpl - 用户 admin 拥有权限: [ROLE_SUPER_ADMIN, SUPER_ADMIN]
2025-08-19 15:36:22.312 [http-nio-8080-exec-1] INFO  com.ankai.security.JwtAuthenticationFilter - 用户 admin 认证成功，已设置到Security上下文
2025-08-19 15:37:09.254 [http-nio-8080-exec-2] INFO  com.ankai.security.JwtAuthenticationFilter - JWT过滤器处理请求: POST /api/auth/login
2025-08-19 15:37:09.254 [http-nio-8080-exec-2] INFO  com.ankai.security.JwtAuthenticationFilter - === Authorization头检查 ===
2025-08-19 15:37:09.255 [http-nio-8080-exec-2] INFO  com.ankai.security.JwtAuthenticationFilter - Authorization头存在: true
2025-08-19 15:37:09.255 [http-nio-8080-exec-2] INFO  com.ankai.security.JwtAuthenticationFilter - Authorization头内容: Bearer eyJhbGciOiJIUzUxMiJ9.eyJ1c2VySWQiOjEsInVzZXJuYW1lIjoiYWRtaW4iLCJzdWIiOiJhZG1pbiIsImlhdCI6MTc1NTU4ODg5MCwiZXhwIjoxNzU2MTkzNjkwfQ.K_dPYUPVpuzrng5UN_yPJsB6XNTiCGEAynB2mznHd_web3h_56IyxNhZUhpR1SVdGUuGkzSH-_eD7qL2kTy07g
2025-08-19 15:37:09.255 [http-nio-8080-exec-2] INFO  com.ankai.security.JwtAuthenticationFilter - 是否以'Bearer '开头: true
2025-08-19 15:37:09.255 [http-nio-8080-exec-2] INFO  com.ankai.security.JwtAuthenticationFilter - 成功提取Token，长度: 214
2025-08-19 15:37:09.255 [http-nio-8080-exec-2] INFO  com.ankai.security.JwtAuthenticationFilter - Token前20位: eyJhbGciOiJIUzUxMiJ9...
2025-08-19 15:37:09.255 [http-nio-8080-exec-2] INFO  com.ankai.security.JwtAuthenticationFilter - === JWT Token检查 ===
2025-08-19 15:37:09.255 [http-nio-8080-exec-2] INFO  com.ankai.security.JwtAuthenticationFilter - Token存在: true
2025-08-19 15:37:09.255 [http-nio-8080-exec-2] INFO  com.ankai.security.JwtAuthenticationFilter - Token长度: 214
2025-08-19 15:37:09.255 [http-nio-8080-exec-2] INFO  com.ankai.security.JwtAuthenticationFilter - Token前20位: eyJhbGciOiJIUzUxMiJ9...
2025-08-19 15:37:09.255 [http-nio-8080-exec-2] INFO  com.ankai.security.JwtAuthenticationFilter - 开始验证Token...
2025-08-19 15:37:09.257 [http-nio-8080-exec-2] INFO  com.ankai.security.JwtAuthenticationFilter - Token验证结果: true
2025-08-19 15:37:09.259 [http-nio-8080-exec-2] INFO  com.ankai.security.UserDetailsServiceImpl - 加载用户信息: admin
2025-08-19 15:37:09.340 [http-nio-8080-exec-2] INFO  com.ankai.security.UserDetailsServiceImpl - 用户 admin 拥有权限: [ROLE_SUPER_ADMIN, SUPER_ADMIN]
2025-08-19 15:37:09.343 [http-nio-8080-exec-2] INFO  com.ankai.security.JwtAuthenticationFilter - 用户 admin 认证成功，已设置到Security上下文
2025-08-19 15:37:09.346 [http-nio-8080-exec-2] INFO  com.ankai.controller.AuthController - 接收到登录请求: zhangchao
2025-08-19 15:37:09.346 [http-nio-8080-exec-2] INFO  com.ankai.service.impl.AuthServiceImpl - 用户登录请求: zhangchao
2025-08-19 15:37:09.346 [http-nio-8080-exec-2] INFO  com.ankai.security.UserDetailsServiceImpl - 加载用户信息: zhangchao
2025-08-19 15:37:09.396 [http-nio-8080-exec-2] INFO  com.ankai.security.UserDetailsServiceImpl - 用户 zhangchao 拥有权限: []
2025-08-19 15:37:19.172 [http-nio-8080-exec-3] INFO  com.ankai.security.JwtAuthenticationFilter - JWT过滤器处理请求: POST /api/auth/login
2025-08-19 15:37:19.173 [http-nio-8080-exec-3] INFO  com.ankai.security.JwtAuthenticationFilter - === Authorization头检查 ===
2025-08-19 15:37:19.173 [http-nio-8080-exec-3] INFO  com.ankai.security.JwtAuthenticationFilter - Authorization头存在: true
2025-08-19 15:37:19.173 [http-nio-8080-exec-3] INFO  com.ankai.security.JwtAuthenticationFilter - Authorization头内容: Bearer eyJhbGciOiJIUzUxMiJ9.eyJ1c2VySWQiOjEsInVzZXJuYW1lIjoiYWRtaW4iLCJzdWIiOiJhZG1pbiIsImlhdCI6MTc1NTU4ODg5MCwiZXhwIjoxNzU2MTkzNjkwfQ.K_dPYUPVpuzrng5UN_yPJsB6XNTiCGEAynB2mznHd_web3h_56IyxNhZUhpR1SVdGUuGkzSH-_eD7qL2kTy07g
2025-08-19 15:37:19.173 [http-nio-8080-exec-3] INFO  com.ankai.security.JwtAuthenticationFilter - 是否以'Bearer '开头: true
2025-08-19 15:37:19.173 [http-nio-8080-exec-3] INFO  com.ankai.security.JwtAuthenticationFilter - 成功提取Token，长度: 214
2025-08-19 15:37:19.173 [http-nio-8080-exec-3] INFO  com.ankai.security.JwtAuthenticationFilter - Token前20位: eyJhbGciOiJIUzUxMiJ9...
2025-08-19 15:37:19.173 [http-nio-8080-exec-3] INFO  com.ankai.security.JwtAuthenticationFilter - === JWT Token检查 ===
2025-08-19 15:37:19.173 [http-nio-8080-exec-3] INFO  com.ankai.security.JwtAuthenticationFilter - Token存在: true
2025-08-19 15:37:19.173 [http-nio-8080-exec-3] INFO  com.ankai.security.JwtAuthenticationFilter - Token长度: 214
2025-08-19 15:37:19.173 [http-nio-8080-exec-3] INFO  com.ankai.security.JwtAuthenticationFilter - Token前20位: eyJhbGciOiJIUzUxMiJ9...
2025-08-19 15:37:19.173 [http-nio-8080-exec-3] INFO  com.ankai.security.JwtAuthenticationFilter - 开始验证Token...
2025-08-19 15:37:19.190 [http-nio-8080-exec-3] INFO  com.ankai.security.JwtAuthenticationFilter - Token验证结果: true
